team_code,team_name,season,player_id,name,position,old_overall,new_overall,change,old_confidence,new_confidence,reason_for_change
LAC,San Diego Chargers,1999,00-0015655,Tremayne Stephens,RB,71,71,0,0.78,0.78,
LAC,San Diego Chargers,1999,00-0002377,Lewis Bush,LB,81,70,-11,0.45,0.45,Engine re-derivation after 1999 roster/override changes
LAC,San Diego Chargers,1999,00-0014086,Raleigh Roundtree,LG,72,70,-2,0.33,0.33,Engine re-derivation after 1999 roster/override changes
LAC,San Diego Chargers,1999,00-0016739,Scott Turner,CB,66,70,4,0.45,0.45,Engine re-derivation after 1999 roster/override changes
LAC,San Diego Chargers,1999,00-0005324,Terrell Fletcher,RB,79,70,-9,0.78,0.9,"Third-down back [by ratings-overhaul-1999, 2026-06-08]"
LAC,San Diego Chargers,1999,00-0012588,Vaughn Parker,LT,75,70,-5,0.33,0.33,Engine re-derivation after 1999 roster/override changes
LAC,San Diego Chargers,1999,00-0008142,John Jackson,LT,75,67,-8,0.33,0.33,Engine re-derivation after 1999 roster/override changes
LAC,San Diego Chargers,1999,00-0006818,Cedric Harden,EDGE,74,66,-8,0.33,0.33,Engine re-derivation after 1999 roster/override changes
LAC,San Diego Chargers,1999,00-0018608,Reggie Davis,TE,66,66,0,0.6,0.6,
LAC,San Diego Chargers,1999,00-0002074,Wilbert Brown,LG,72,66,-6,0.33,0.33,Engine re-derivation after 1999 roster/override changes
LAC,San Diego Chargers,1999,00-0005395,Albert Fontenot,EDGE,74,65,-9,0.33,0.33,Engine re-derivation after 1999 roster/override changes
LAC,San Diego Chargers,1999,00-0008225,Kendyl Jacox,LG,72,65,-7,0.33,0.33,Engine re-derivation after 1999 roster/override changes
LAC,San Diego Chargers,1999,00-0006766,Norman Hand,DT,73,65,-8,0.33,0.33,Engine re-derivation after 1999 roster/override changes
LAC,San Diego Chargers,1999,00-0014153,Orlando Ruff,LB,61,65,4,0.45,0.45,Engine re-derivation after 1999 roster/override changes
LAC,San Diego Chargers,1999,00-0006202,DeMingo Graham,LG,72,64,-8,0.33,0.33,Engine re-derivation after 1999 roster/override changes
LAC,San Diego Chargers,1999,00-0013548,John Reeves,LB,65,64,-1,0.45,0.45,Engine re-derivation after 1999 roster/override changes
LAC,San Diego Chargers,1999,00-0014179,Reggie Rusk,CB,70,64,-6,0.45,0.45,Engine re-derivation after 1999 roster/override changes
LAC,San Diego Chargers,1999,00-0009849,Darryll Lewis,CB,58,63,5,0.45,0.45,Engine re-derivation after 1999 roster/override changes
LAC,San Diego Chargers,1999,00-0001934,Fakhir Brown,CB,82,63,-19,0.45,0.45,Engine re-derivation after 1999 roster/override changes
LAC,San Diego Chargers,1999,00-0001030,Jimmie Bell,EDGE,74,63,-11,0.33,0.33,Engine re-derivation after 1999 roster/override changes
LAC,San Diego Chargers,1999,00-0009715,Ryan Leaf,QB,63,63,0,0.45,0.45,
LAC,San Diego Chargers,1999,00-0008704,Charlie Jones,WR,62,62,0,0.6,0.6,
LAC,San Diego Chargers,1999,00-0007433,Eric Hill,LB,69,61,-8,0.45,0.45,Engine re-derivation after 1999 roster/override changes
LAC,San Diego Chargers,1999,00-0007213,Steve Heiden,TE,67,61,-6,0.45,0.45,Engine re-derivation after 1999 roster/override changes
LAC,San Diego Chargers,1999,00-0007564,Richard Hogans,LB,65,60,-5,0.45,0.45,Engine re-derivation after 1999 roster/override changes
LAC,San Diego Chargers,1999,00-0001470,Sherdrick Bonner,QB,63,60,-3,0.45,0.45,Engine re-derivation after 1999 roster/override changes
LAC,San Diego Chargers,1999,00-0007084,Jon Haskins,LB,69,59,-10,0.45,0.45,Engine re-derivation after 1999 roster/override changes
LAC,San Diego Chargers,1999,00-0013523,Robert Reed,WR,59,59,0,0.6,0.6,
LAC,San Diego Chargers,1999,00-0009451,Erik Kramer,QB,56,56,0,0.6,0.6,
LAC,San Diego Chargers,1999,00-0005110,Jermaine Fazande,RB,56,56,0,0.6,0.6,
LAC,San Diego Chargers,1999,00-0015554,Israel Stanley,LB,61,54,-7,0.45,0.45,Engine re-derivation after 1999 roster/override changes
LAR,St. Louis Rams,1999,kurt-warner,Kurt Warner,QB,97,97,0,0.95,0.95,"1999 NFL MVP and Super Bowl XXXIV MVP [by ratings-committee, 2026-06-07]"
LAR,St. Louis Rams,1999,marshall-faulk,Marshall Faulk,RB,97,97,0,0.95,0.95,"1999 Offensive Player of the Year, dual-threat centerpiece [by ratings-committee, 2026-06-07]"
LAR,St. Louis Rams,1999,orlando-pace,Orlando Pace,LT,93,93,0,0.95,0.95,"All-Pro blindside protector [by ratings-committee, 2026-06-07]"
LAR,St. Louis Rams,1999,kevin-carter,Kevin Carter,EDGE,94,91,-3,0.73,0.9,"NFL sack leader (17), First-Team All-Pro [by ratings-overhaul-1999, 2026-06-08]"
LAR,St. Louis Rams,1999,isaac-bruce,Isaac Bruce,WR,90,90,0,0.95,0.95,"Top receiver of the Greatest Show on Turf [by ratings-committee, 2026-06-07]"
LAR,St. Louis Rams,1999,todd-lyght,Todd Lyght,CB,91,85,-6,0.73,0.9,"Pro Bowl corner, career-best season [by ratings-overhaul-1999, 2026-06-08]"
LAR,St. Louis Rams,1999,adam-timmerman,Adam Timmerman,RG,89,83,-6,0.73,0.9,"Quality starting guard [by ratings-overhaul-1999, 2026-06-08]"
LAR,St. Louis Rams,1999,grant-wistrom,Grant Wistrom,EDGE,90,81,-9,0.73,0.9,"Solid every-down defensive end [by ratings-overhaul-1999, 2026-06-08]"
LAR,St. Louis Rams,1999,london-fletcher,London Fletcher,LB,90,81,-9,0.73,0.9,"First year as starting MIKE, 138 tackles [by ratings-overhaul-1999, 2026-06-08]"
LAR,St. Louis Rams,1999,mike-jones,Mike Jones,LB,89,81,-8,0.73,0.9,"Starting linebacker [by ratings-overhaul-1999, 2026-06-08]"
LAR,St. Louis Rams,1999,d-marco-farr,D'Marco Farr,DT,89,80,-9,0.73,0.9,"Starting defensive tackle [by ratings-overhaul-1999, 2026-06-08]"
LAR,St. Louis Rams,1999,torry-holt,Torry Holt,WR,91,80,-11,0.73,0.9,"Rookie No. 2 receiver, 788 yards [by ratings-overhaul-1999, 2026-06-08]"
LAR,St. Louis Rams,1999,dexter-mccleon,Dexter McCleon,CB,88,78,-10,0.73,0.9,"Average starting corner [by ratings-overhaul-1999, 2026-06-08]"
LAR,St. Louis Rams,1999,fred-miller,Fred Miller,RT,88,78,-10,0.73,0.9,"Starting right tackle [by ratings-overhaul-1999, 2026-06-08]"
LAR,St. Louis Rams,1999,jeff-wilkins,Jeff Wilkins,K,88,78,-10,0.73,0.9,"Reliable starting kicker [by ratings-overhaul-1999, 2026-06-08]"
LAR,St. Louis Rams,1999,az-zahir-hakim,Az-Zahir Hakim,WR,84,77,-7,0.73,0.9,"Slot/return man, 677 yards [by ratings-overhaul-1999, 2026-06-08]"
LAR,St. Louis Rams,1999,keith-lyle,Keith Lyle,S,88,77,-11,0.73,0.9,"Starting safety [by ratings-overhaul-1999, 2026-06-08]"
LAR,St. Louis Rams,1999,tom-nutten,Tom Nutten,LG,88,77,-11,0.73,0.9,"Average starting guard [by ratings-overhaul-1999, 2026-06-08]"
LAR,St. Louis Rams,1999,billy-jenkins,Billy Jenkins,S,87,76,-11,0.73,0.9,"Part-time starting safety [by ratings-overhaul-1999, 2026-06-08]"
LAR,St. Louis Rams,1999,ray-agnew,Ray Agnew,DT,87,76,-11,0.73,0.9,"Rotational run-down tackle [by ratings-overhaul-1999, 2026-06-08]"
LAR,St. Louis Rams,1999,mike-gruttadauria,Mike Gruttadauria,C,86,74,-12,0.73,0.9,"Journeyman starting center [by ratings-overhaul-1999, 2026-06-08]"
LAR,St. Louis Rams,1999,roland-williams,Roland Williams,TE,82,74,-8,0.73,0.9,"Blocking tight end [by ratings-overhaul-1999, 2026-06-08]"
LAR,St. Louis Rams,1999,mike-horan,Mike Horan,P,83,72,-11,0.73,0.9,"Veteran punter [by ratings-overhaul-1999, 2026-06-08]"
LV,Oakland Raiders,1999,00-0018227,Charles Woodson,CB,68,88,20,0.33,0.9,"Star young corner, Pro Bowl [by ratings-overhaul-1999, 2026-06-08]"
LV,Oakland Raiders,1999,00-0002058,Tim Brown,WR,92,88,-4,0.78,0.9,"Star veteran WR, 1344 yds, Pro Bowl [by ratings-overhaul-1999, 2026-06-08]"
LV,Oakland Raiders,1999,00-0009150,Lincoln Kennedy,LT,75,84,9,0.33,0.9,"Pro Bowl right tackle [by ratings-overhaul-1999, 2026-06-08]"
LV,Oakland Raiders,1999,00-0018129,Steve Wisniewski,LG,72,84,12,0.33,0.9,"Perennial Pro Bowl guard [by ratings-overhaul-1999, 2026-06-08]"
LV,Oakland Raiders,1999,00-0000204,Eric Allen,CB,74,82,8,0.33,0.9,"Veteran Pro Bowl corner [by ratings-overhaul-1999, 2026-06-08]"
LV,Oakland Raiders,1999,00-0005741,Rich Gannon,QB,90,82,-8,0.78,0.9,"Pro Bowl first year as Raider, dual-threat [by ratings-overhaul-1999, 2026-06-08]"
LV,Oakland Raiders,1999,00-0013797,Barret Robbins,C,72,80,8,0.33,0.9,"Pro Bowl center [by ratings-overhaul-1999, 2026-06-08]"
LV,Oakland Raiders,1999,00-0014185,Darrell Russell,DT,73,80,7,0.33,0.9,"Pro Bowl-caliber defensive tackle [by ratings-overhaul-1999, 2026-06-08]"
LV,Oakland Raiders,1999,00-0013773,Jon Ritchie,RB,79,79,0,0.78,0.78,
LV,Oakland Raiders,1999,00-0010491,Russell Maryland,DT,74,78,4,0.33,0.33,Engine re-derivation after 1999 roster/override changes
LV,Oakland Raiders,1999,00-0015986,Sam Sword,LB,74,78,4,0.33,0.33,Engine re-derivation after 1999 roster/override changes
LV,Oakland Raiders,1999,00-0000846,Eric Barton,LB,74,77,3,0.33,0.33,Engine re-derivation after 1999 roster/override changes
LV,Oakland Raiders,1999,00-0009398,Tim Kohn,LT,75,77,2,0.33,0.33,Engine re-derivation after 1999 roster/override changes
LV,Oakland Raiders,1999,00-0001828,Bobby Brooks,LB,74,76,2,0.33,0.33,Engine re-derivation after 1999 roster/override changes
LV,Oakland Raiders,1999,00-0001232,Greg Biekert,LB,74,76,2,0.33,0.9,"Solid every-down middle LB [by ratings-overhaul-1999, 2026-06-08]"
LV,Oakland Raiders,1999,00-0006960,Johnnie Harris,CB,74,76,2,0.33,0.33,Engine re-derivation after 1999 roster/override changes
LV,Oakland Raiders,1999,00-0008664,Lance Johnstone,EDGE,74,76,2,0.33,0.9,"Pass-rushing edge [by ratings-overhaul-1999, 2026-06-08]"
LV,Oakland Raiders,1999,00-0009038,Napoleon Kaufman,RB,80,76,-4,0.78,0.9,"Explosive change-of-pace back [by ratings-overhaul-1999, 2026-06-08]"
LV,Oakland Raiders,1999,00-0007075,Richard Harvey,LB,74,76,2,0.33,0.33,Engine re-derivation after 1999 roster/override changes
LV,Oakland Raiders,1999,00-0011187,Terry Mickens,WR,76,76,0,0.78,0.78,
LV,Oakland Raiders,1999,00-0012056,Anthony Newman,S,72,74,2,0.33,0.33,Engine re-derivation after 1999 roster/override changes
LV,Oakland Raiders,1999,00-0008124,Grady Jackson,EDGE,74,74,0,0.33,0.9,"Run-stuffing tackle [by ratings-overhaul-1999, 2026-06-08]"
LV,Oakland Raiders,1999,00-0000400,Leo Araguz,P,76,74,-2,0.45,0.9,"Strong-legged punter [by ratings-overhaul-1999, 2026-06-08]"
LV,Oakland Raiders,1999,00-0003305,Mo Collins,LT,75,74,-1,0.33,0.9,"Young starting tackle [by ratings-overhaul-1999, 2026-06-08]"
LV,Oakland Raiders,1999,00-0004574,Rickey Dudley,TE,90,74,-16,0.78,0.9,"Athletic receiving TE [by ratings-overhaul-1999, 2026-06-08]"
LV,Oakland Raiders,1999,00-0017486,Tyrone Wheatley,RB,86,74,-12,0.78,0.9,"Committee power back [by ratings-overhaul-1999, 2026-06-08]"
LV,Oakland Raiders,1999,00-0012423,Chuck Osborne,DT,73,73,0,0.33,0.33,
LV,Oakland Raiders,1999,00-0008400,James Jett,WR,80,73,-7,0.78,0.9,"Deep-threat #2 [by ratings-overhaul-1999, 2026-06-08]"
LV,Oakland Raiders,1999,00-0003239,Rod Coleman,DT,74,73,-1,0.33,0.33,Engine re-derivation after 1999 roster/override changes
LV,Oakland Raiders,1999,00-0018925,Barry Sims,LG,72,72,0,0.33,0.33,
LV,Oakland Raiders,1999,00-0015744,Barry Stokes,LG,72,72,0,0.33,0.33,
LV,Oakland Raiders,1999,00-0006148,Darrien Gordon,CB,74,72,-2,0.33,0.33,Engine re-derivation after 1999 roster/override changes
LV,Oakland Raiders,1999,00-0000472,Darryl Ashmore,LT,75,72,-3,0.33,0.33,Engine re-derivation after 1999 roster/override changes
LV,Oakland Raiders,1999,00-0004252,Gennaro DiNapoli,LG,72,72,0,0.33,0.33,
LV,Oakland Raiders,1999,00-0003663,Zack Crockett,RB,71,72,1,0.78,0.78,Engine re-derivation after 1999 roster/override changes
LV,Oakland Raiders,1999,00-0001676,Calvin Branch,CB,74,71,-3,0.33,0.33,Engine re-derivation after 1999 roster/override changes
LV,Oakland Raiders,1999,00-0001766,Jeremy Brigham,TE,71,71,0,0.78,0.78,
LV,Oakland Raiders,1999,00-0016710,Eric Turner,S,72,70,-2,0.33,0.33,Engine re-derivation after 1999 roster/override changes
LV,Oakland Raiders,1999,00-0006953,James Harris,EDGE,74,70,-4,0.33,0.33,Engine re-derivation after 1999 roster/override changes
LV,Oakland Raiders,1999,00-0011970,Joe Nedney,K,72,70,-2,0.33,0.33,Engine re-derivation after 1999 roster/override changes
LV,Oakland Raiders,1999,00-0007983,Michael Husted,K,72,70,-2,0.33,0.33,Engine re-derivation after 1999 roster/override changes
LV,Oakland Raiders,1999,00-0004527,Scott Dreisbach,QB,68,70,2,0.45,0.45,Engine re-derivation after 1999 roster/override changes
LV,Oakland Raiders,1999,00-0017052,Marquis Walker,CB,74,67,-7,0.33,0.33,Engine re-derivation after 1999 roster/override changes
LV,Oakland Raiders,1999,00-0014753,Kenny Shedd,WR,68,66,-2,0.45,0.45,Engine re-derivation after 1999 roster/override changes
LV,Oakland Raiders,1999,00-0015728,Matt Stinchcomb,LT,75,65,-10,0.33,0.33,Engine re-derivation after 1999 roster/override changes
LV,Oakland Raiders,1999,00-0016610,Adam Treu,C,72,64,-8,0.33,0.33,Engine re-derivation after 1999 roster/override changes
LV,Oakland Raiders,1999,00-0002151,Tony Bryant,EDGE,74,64,-10,0.33,0.33,Engine re-derivation after 1999 roster/override changes
LV,Oakland Raiders,1999,00-0011353,Charles Mincy,S,72,63,-9,0.33,0.33,Engine re-derivation after 1999 roster/override changes
LV,Oakland Raiders,1999,00-0003467,Horace Copeland,WR,72,63,-9,0.45,0.45,Engine re-derivation after 1999 roster/override changes
LV,Oakland Raiders,1999,00-0013444,Marcus Ray,CB,74,63,-11,0.33,0.33,Engine re-derivation after 1999 roster/override changes
LV,Oakland Raiders,1999,00-0012595,Nathan Parks,LT,75,63,-12,0.33,0.33,Engine re-derivation after 1999 roster/override changes
LV,Oakland Raiders,1999,00-0017922,Rodney A. Williams,WR,63,62,-1,0.45,0.45,Engine re-derivation after 1999 roster/override changes
LV,Oakland Raiders,1999,00-0015329,Travian Smith,LB,74,62,-12,0.33,0.33,Engine re-derivation after 1999 roster/override changes
LV,Oakland Raiders,1999,00-0007832,Bobby Hoying,QB,60,60,0,0.6,0.6,
LV,Oakland Raiders,1999,00-0017027,Derrick Walker,TE,59,59,0,0.6,0.6,
LV,Oakland Raiders,1999,00-0018073,Wade Wilson,QB,63,56,-7,0.45,0.45,Engine re-derivation after 1999 roster/override changes
LV,Oakland Raiders,1999,00-0008921,Randy Jordan,RB,55,55,0,0.6,0.6,
LV,Oakland Raiders,1999,00-0017829,Jermaine Williams,RB,51,51,0,0.6,0.6,
MIA,Miami Dolphins,1999,00-0016112,Jason Taylor,EDGE,93,90,-3,0.95,0.9,"Ascending star edge rusher [by ratings-overhaul-1999, 2026-06-08]"
MIA,Miami Dolphins,1999,00-0016344,Zach Thomas,LB,91,90,-1,0.95,0.9,"All-Pro tackle machine [by ratings-overhaul-1999, 2026-06-08]"
MIA,Miami Dolphins,1999,00-0010264,Sam Madison,CB,74,88,14,0.33,0.9,"Shutdown Pro Bowl corner [by ratings-overhaul-1999, 2026-06-08]"
MIA,Miami Dolphins,1999,00-0010373,Olindo Mare,K,76,86,10,0.45,0.9,"Elite kicker, led NFL in FG [by ratings-overhaul-1999, 2026-06-08]"
MIA,Miami Dolphins,1999,00-0000439,Trace Armstrong,EDGE,74,85,11,0.33,0.9,"16.5 sacks, near NFL sack lead [by ratings-overhaul-1999, 2026-06-08]"
MIA,Miami Dolphins,1999,00-0017370,Richmond Webb,LT,75,84,9,0.33,0.9,"Longtime Pro Bowl LT [by ratings-overhaul-1999, 2026-06-08]"
MIA,Miami Dolphins,1999,00-0010381,Brock Marion,S,72,82,10,0.33,0.9,"Pro Bowl ballhawk safety [by ratings-overhaul-1999, 2026-06-08]"
MIA,Miami Dolphins,1999,00-0001566,Tim Bowens,DT,74,82,8,0.33,0.9,"Stout run-stuffing DT [by ratings-overhaul-1999, 2026-06-08]"
MIA,Miami Dolphins,1999,00-0005760,Daryl Gardener,DT,74,80,6,0.33,0.9,"Disruptive interior lineman [by ratings-overhaul-1999, 2026-06-08]"
MIA,Miami Dolphins,1999,00-0015915,Patrick Surtain,CB,74,80,6,0.33,0.9,"Ascending young corner [by ratings-overhaul-1999, 2026-06-08]"
MIA,Miami Dolphins,1999,00-0010477,Tony Martin,WR,86,80,-6,0.78,0.9,"Veteran deep threat, 1000-yd vet [by ratings-overhaul-1999, 2026-06-08]"
MIA,Miami Dolphins,1999,00-0004524,Troy Drayton,TE,80,80,0,0.78,0.78,
MIA,Miami Dolphins,1999,00-0010824,O.J. McDuffie,WR,79,79,0,0.78,0.78,
MIA,Miami Dolphins,1999,00-0010379,Dan Marino,QB,71,78,7,0.78,0.9,"Final season, clear starter, 2378 yds [by ratings-overhaul-1999, 2026-06-08]"
MIA,Miami Dolphins,1999,00-0009417,Rob Konrad,RB,77,78,1,0.78,0.78,Engine re-derivation after 1999 roster/override changes
MIA,Miami Dolphins,1999,00-0013262,Stanley Pritchett,RB,77,78,1,0.78,0.78,Engine re-derivation after 1999 roster/override changes
MIA,Miami Dolphins,1999,00-0002185,Terrell Buckley,CB,74,78,4,0.33,0.9,"Ballhawk corner [by ratings-overhaul-1999, 2026-06-08]"
MIA,Miami Dolphins,1999,00-0014136,Tim Ruddy,C,72,78,6,0.33,0.9,"Steady Pro Bowl-caliber center [by ratings-overhaul-1999, 2026-06-08]"
MIA,Miami Dolphins,1999,00-0006918,Anthony Harris,LB,74,77,3,0.33,0.33,Engine re-derivation after 1999 roster/override changes
MIA,Miami Dolphins,1999,00-0015107,Brent Smith,LT,75,77,2,0.33,0.33,Engine re-derivation after 1999 roster/override changes
MIA,Miami Dolphins,1999,00-0001760,O.J. Brigance,LB,74,77,3,0.33,0.33,Engine re-derivation after 1999 roster/override changes
MIA,Miami Dolphins,1999,00-0005668,Oronde Gadsden,WR,84,77,-7,0.78,0.9,"Red-zone target [by ratings-overhaul-1999, 2026-06-08]"
MIA,Miami Dolphins,1999,00-0008853,Robert Jones,LB,74,77,3,0.33,0.33,Engine re-derivation after 1999 roster/override changes
MIA,Miami Dolphins,1999,00-0007614,Dwight Hollier,LB,74,76,2,0.33,0.33,Engine re-derivation after 1999 roster/override changes
MIA,Miami Dolphins,1999,00-0013935,Derrick Rodgers,LB,74,75,1,0.33,0.9,"Starting linebacker [by ratings-overhaul-1999, 2026-06-08]"
MIA,Miami Dolphins,1999,00-0008075,Larry Izzo,LB,74,75,1,0.33,0.33,Engine re-derivation after 1999 roster/override changes
MIA,Miami Dolphins,1999,00-0006078,Kevin Gogan,LG,72,74,2,0.33,0.33,Engine re-derivation after 1999 roster/override changes
MIA,Miami Dolphins,1999,00-0004360,Mark Dixon,LG,72,74,2,0.33,0.9,"Starting guard [by ratings-overhaul-1999, 2026-06-08]"
MIA,Miami Dolphins,1999,00-0000838,Brent Bartholomew,P,73,73,0,0.33,0.33,
MIA,Miami Dolphins,1999,00-0008529,J.J. Johnson,RB,79,73,-6,0.78,0.9,"Lead back [by ratings-overhaul-1999, 2026-06-08]"
MIA,Miami Dolphins,1999,00-0018167,Joe Wong,LT,75,72,-3,0.33,0.33,Engine re-derivation after 1999 roster/override changes
MIA,Miami Dolphins,1999,00-0014760,Mike Sheldon,LT,75,72,-3,0.33,0.33,Engine re-derivation after 1999 roster/override changes
MIA,Miami Dolphins,1999,00-0018194,Shawn Wooden,S,73,72,-1,0.33,0.9,"Rotational safety [by ratings-overhaul-1999, 2026-06-08]"
MIA,Miami Dolphins,1999,00-0003271,Cecil Collins,RB,71,71,0,0.78,0.78,
MIA,Miami Dolphins,1999,00-0007835,Damon Huard,QB,73,71,-2,0.78,0.9,"Backup QB [by ratings-overhaul-1999, 2026-06-08]"
MIA,Miami Dolphins,1999,00-0001811,Lorenzo Bromell,EDGE,74,70,-4,0.33,0.33,Engine re-derivation after 1999 roster/override changes
MIA,Miami Dolphins,1999,00-0007993,Tom Hutton,P,73,70,-3,0.33,0.33,Engine re-derivation after 1999 roster/override changes
MIA,Miami Dolphins,1999,00-0006359,Yatil Green,WR,69,70,1,0.78,0.78,Engine re-derivation after 1999 roster/override changes
MIA,Miami Dolphins,1999,00-0001401,John Bock,LG,72,69,-3,0.33,0.33,Engine re-derivation after 1999 roster/override changes
MIA,Miami Dolphins,1999,00-0004419,Kevin Donnalley,LG,72,69,-3,0.33,0.33,Engine re-derivation after 1999 roster/override changes
MIA,Miami Dolphins,1999,00-0007452,Ray Hill,CB,74,69,-5,0.33,0.33,Engine re-derivation after 1999 roster/override changes
MIA,Miami Dolphins,1999,00-0001956,James Brown,LT,75,68,-7,0.33,0.33,Engine re-derivation after 1999 roster/override changes
MIA,Miami Dolphins,1999,00-0014586,Walter Scott,DT,74,68,-6,0.33,0.33,Engine re-derivation after 1999 roster/override changes
MIA,Miami Dolphins,1999,00-0014148,Grey Ruegamer,C,72,67,-5,0.33,0.33,Engine re-derivation after 1999 roster/override changes
MIA,Miami Dolphins,1999,00-0014939,Antoine Simpson,DT,74,66,-8,0.33,0.33,Engine re-derivation after 1999 roster/override changes
MIA,Miami Dolphins,1999,00-0018036,Jerry Wilson,CB,74,66,-8,0.33,0.33,Engine re-derivation after 1999 roster/override changes
MIA,Miami Dolphins,1999,00-0004546,Jim Druckenmiller,QB,63,66,3,0.45,0.45,Engine re-derivation after 1999 roster/override changes
MIA,Miami Dolphins,1999,00-0011446,Kenny Mixon,EDGE,74,66,-8,0.33,0.33,Engine re-derivation after 1999 roster/override changes
MIA,Miami Dolphins,1999,00-0006133,Hunter Goodwin,TE,65,65,0,0.6,0.6,
MIA,Miami Dolphins,1999,00-0014344,Kio Sanford,WR,67,65,-2,0.45,0.45,Engine re-derivation after 1999 roster/override changes
MIA,Miami Dolphins,1999,00-0008099,Calvin Jackson,S,73,64,-9,0.33,0.33,Engine re-derivation after 1999 roster/override changes
MIA,Miami Dolphins,1999,00-0016289,Lamar Thomas,WR,62,63,1,0.45,0.45,Engine re-derivation after 1999 roster/override changes
MIA,Miami Dolphins,1999,00-0012476,Rich Owens,EDGE,74,63,-11,0.33,0.33,Engine re-derivation after 1999 roster/override changes
MIA,Miami Dolphins,1999,00-0008323,Greg Jeffries,CB,74,62,-12,0.33,0.33,Engine re-derivation after 1999 roster/override changes
MIA,Miami Dolphins,1999,00-0008229,Nate Jacquet,WR,61,61,0,0.6,0.6,
MIA,Miami Dolphins,1999,00-0000735,Kantroy Barber,RB,63,59,-4,0.45,0.45,Engine re-derivation after 1999 roster/override changes
MIA,Miami Dolphins,1999,00-0004752,Brian Edwards,RB,63,58,-5,0.45,0.45,Engine re-derivation after 1999 roster/override changes
MIA,Miami Dolphins,1999,00-0012809,Ed Perry,TE,56,57,1,0.6,0.6,Engine re-derivation after 1999 roster/override changes
MIA,Miami Dolphins,1999,00-0019454,Robert Baker,WR,62,57,-5,0.45,0.45,Engine re-derivation after 1999 roster/override changes
MIA,Miami Dolphins,1999,00-0010942,Kevin McKenzie,WR,54,55,1,0.6,0.6,Engine re-derivation after 1999 roster/override changes
MIA,Miami Dolphins,1999,00-0018518,Scott Zolak,QB,54,55,1,0.6,0.6,Engine re-derivation after 1999 roster/override changes
MIA,Miami Dolphins,1999,00-0004200,Autry Denson,RB,52,52,0,0.6,0.6,
MIN,Minnesota Vikings,1999,00-0011754,Randy Moss,WR,95,94,-1,0.78,0.9,"Superstar, 1413 yds, 11 TD, freak talent [by ratings-overhaul-1999, 2026-06-08]"
MIN,Minnesota Vikings,1999,00-0002721,Cris Carter,WR,94,92,-2,0.78,0.9,"Elite All-Pro WR, 90-1241-13 [by ratings-overhaul-1999, 2026-06-08]"
MIN,Minnesota Vikings,1999,00-0013405,John Randle,EDGE,93,92,-1,0.95,0.9,"Elite All-Pro interior rusher, 11.5 sacks [by ratings-overhaul-1999, 2026-06-08]"
MIN,Minnesota Vikings,1999,00-0010790,Randall McDaniel,LG,73,90,17,0.33,0.9,"Perennial All-Pro guard [by ratings-overhaul-1999, 2026-06-08]"
MIN,Minnesota Vikings,1999,00-0004396,Chris Doleman,EDGE,92,86,-6,0.95,0.9,"Veteran rusher, 8 sacks [by ratings-overhaul-1999, 2026-06-08]"
MIN,Minnesota Vikings,1999,00-0000313,Gary Anderson,K,77,84,7,0.45,0.9,"Elite accurate kicker [by ratings-overhaul-1999, 2026-06-08]"
MIN,Minnesota Vikings,1999,00-0015286,Robert Smith,RB,81,84,3,0.78,0.9,"Explosive Pro Bowl back, 1015 yds [by ratings-overhaul-1999, 2026-06-08]"
MIN,Minnesota Vikings,1999,00-0005885,Jeff George,QB,88,82,-6,0.78,0.9,"Took over for Cunningham, strong play [by ratings-overhaul-1999, 2026-06-08]"
MIN,Minnesota Vikings,1999,00-0015822,Korey Stringer,LT,75,82,7,0.33,0.9,"Pro Bowl right tackle [by ratings-overhaul-1999, 2026-06-08]"
MIN,Minnesota Vikings,1999,00-0006459,Robert Griffith,S,80,82,2,0.45,0.9,"Hard-hitting Pro Bowl-caliber safety [by ratings-overhaul-1999, 2026-06-08]"
MIN,Minnesota Vikings,1999,00-0006047,Andrew Glover,TE,80,81,1,0.78,0.78,Engine re-derivation after 1999 roster/override changes
MIN,Minnesota Vikings,1999,00-0002983,Jeff Christy,C,73,80,7,0.33,0.9,"Pro Bowl center [by ratings-overhaul-1999, 2026-06-08]"
MIN,Minnesota Vikings,1999,00-0015668,Todd Steussie,LT,75,80,5,0.33,0.9,"Pro Bowl-caliber left tackle [by ratings-overhaul-1999, 2026-06-08]"
MIN,Minnesota Vikings,1999,00-0014135,Dwayne Rudd,LB,74,78,4,0.33,0.9,"Fast playmaking linebacker [by ratings-overhaul-1999, 2026-06-08]"
MIN,Minnesota Vikings,1999,00-0010784,Ed McDaniel,LB,74,78,4,0.33,0.9,"Tackle-machine middle linebacker [by ratings-overhaul-1999, 2026-06-08]"
MIN,Minnesota Vikings,1999,00-0001762,Gregg Briggs,CB,79,77,-2,0.45,0.45,Engine re-derivation after 1999 roster/override changes
MIN,Minnesota Vikings,1999,00-0003536,Keith Council,DT,74,77,3,0.33,0.33,Engine re-derivation after 1999 roster/override changes
MIN,Minnesota Vikings,1999,00-0013512,Jake Reed,WR,81,76,-5,0.78,0.9,"Veteran #3 receiver [by ratings-overhaul-1999, 2026-06-08]"
MIN,Minnesota Vikings,1999,00-0007512,Jimmy Hitchcock,CB,71,76,5,0.45,0.9,"Starting corner [by ratings-overhaul-1999, 2026-06-08]"
MIN,Minnesota Vikings,1999,00-0012925,Joe Phillips,DT,74,76,2,0.33,0.33,Engine re-derivation after 1999 roster/override changes
