priority,player_id,name,team_code,season,position,current_overall,suggested_overall,issue,data_needed,confidence
4,doug-williams,Doug Williams,WAS,1986,QB,72,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
4,00-0014490,Jay Schroeder,WAS,1986,QB,72,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
4,neil-lomax,Neil Lomax,ARI,1985,QB,69,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
4,rick-mcivor,Rick McIvor,ARI,1985,QB,69,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
4,scott-brunner,Scott Brunner,ARI,1985,QB,69,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
4,bob-holly,Bob Holly,ATL,1985,QB,69,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
4,00-0000406,David Archer,ATL,1985,QB,69,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
4,bruce-mathison,Bruce Mathison,BUF,1985,QB,69,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
4,00-0013558,Frank Reich,BUF,1985,QB,69,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
4,00-0004937,Boomer Esiason,CIN,1985,QB,69,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
4,ken-anderson,Ken Anderson,CIN,1985,QB,69,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
4,turk-schonert,Turk Schonert,CIN,1985,QB,69,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
4,00-0009427,Bernie Kosar,CLE,1985,QB,69,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
4,gary-danielson,Gary Danielson,CLE,1985,QB,69,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
4,paul-mcdonald,Paul McDonald,CLE,1985,QB,69,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
4,danny-white,Danny White,DAL,1985,QB,69,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
4,gary-hogeboom,Gary Hogeboom,DAL,1985,QB,69,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
4,00-0012748,Steve Pelluer,DAL,1985,QB,69,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
4,00-0009490,Gary Kubiak,DEN,1985,QB,69,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
4,00-0004884,John Elway,DEN,1985,QB,69,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
4,eric-hipple,Eric Hipple,DET,1985,QB,69,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
4,joe-ferguson,Joe Ferguson,DET,1985,QB,69,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
4,jim-zorn,Jim Zorn,GB,1985,QB,70,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
4,joe-shield,Joe Shield,GB,1985,QB,70,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
4,lynn-dickey,Lynn Dickey,GB,1985,QB,70,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
4,randy-wright,Randy Wright,GB,1985,QB,70,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
4,vince-ferragamo,Vince Ferragamo,GB,1985,QB,70,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
4,art-schlichter,Art Schlichter,IND,1985,QB,70,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
4,matt-kofler,Matt Kofler,IND,1985,QB,70,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
4,mike-pagel,Mike Pagel,IND,1985,QB,70,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
4,bill-kenney,Bill Kenney,KC,1985,QB,70,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
4,todd-blackledge,Todd Blackledge,KC,1985,QB,70,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
4,dan-fouts,Dan Fouts,LAC,1985,QB,70,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
4,joe-dufek,Joe Dufek,LAC,1985,QB,70,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
4,00-0007340,Mark Herrmann,LAC,1985,QB,70,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
4,jim-plunkett,Jim Plunkett,LV,1985,QB,70,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
4,marc-wilson,Marc Wilson,LV,1985,QB,70,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
4,russ-jensen,Russ Jensen,LV,1985,QB,70,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
4,00-0007413,Rusty Hilger,LV,1985,QB,70,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
4,00-0010379,Dan Marino,MIA,1985,QB,70,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
4,don-strock,Don Strock,MIA,1985,QB,70,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
4,00-0001471,Steve Bono,MIN,1985,QB,70,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
4,tommy-kramer,Tommy Kramer,MIN,1985,QB,71,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
4,00-0018073,Wade Wilson,MIN,1985,QB,71,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
4,steve-grogan,Steve Grogan,NE,1985,QB,71,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
4,tom-ramsey,Tom Ramsey,NE,1985,QB,71,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
4,tony-eason,Tony Eason,NE,1985,QB,71,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
4,00-0007190,Bobby Hebert,NO,1985,QB,71,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
4,dave-wilson,Dave Wilson,NO,1985,QB,71,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
4,richard-todd,Richard Todd,NO,1985,QB,71,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
4,00-0007765,Jeff Hostetler,NYG,1985,QB,71,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
4,00-0014208,Jeff Rutledge,NYG,1985,QB,71,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
4,00-0014922,Phil Simms,NYG,1985,QB,71,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
4,00-0012246,Ken O'Brien,NYJ,1985,QB,71,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
4,00-0014225,Pat Ryan,NYJ,1985,QB,71,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
4,jeff-christensen,Jeff Christensen,PHI,1985,QB,71,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
4,00-0003761,Randall Cunningham,PHI,1985,QB,71,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
4,ron-jaworski,Ron Jaworski,PHI,1985,QB,71,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
4,david-woodley,David Woodley,PIT,1985,QB,71,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
4,mark-malone,Mark Malone,PIT,1985,QB,71,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
4,scott-campbell,Scott Campbell,PIT,1985,QB,71,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
4,00-0009475,Dave Krieg,SEA,1985,QB,71,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
4,00-0005953,Gale Gilbert,SEA,1985,QB,71,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
4,00-0011493,Joe Montana,SF,1985,QB,72,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
4,00-0002828,Matt Cavanaugh,SF,1985,QB,72,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
4,dieter-brock,Dieter Brock,STL,1985,QB,72,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
4,00-0009131,Jeff Kemp,STL,1985,QB,72,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
4,steve-dils,Steve Dils,STL,1985,QB,72,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
4,alan-risher,Alan Risher,TB,1985,QB,72,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
4,00-0004116,Steve DeBerg,TB,1985,QB,72,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
4,00-0018441,Steve Young,TB,1985,QB,72,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
4,brian-ransom,Brian Ransom,TEN,1985,QB,72,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
4,mike-moroski,Mike Moroski,TEN,1985,QB,72,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
4,oliver-luck,Oliver Luck,TEN,1985,QB,72,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
4,00-0011524,Warren Moon,TEN,1985,QB,72,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
4,babe-laufenberg,Babe Laufenberg,WAS,1985,QB,72,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
4,00-0014490,Jay Schroeder,WAS,1985,QB,72,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
4,joe-theismann,Joe Theismann,WAS,1985,QB,72,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
4,steve-bartkowski,Steve Bartkowski,WAS,1985,QB,72,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
4,kyle-mackey,Kyle Mackey,ARI,1984,QB,69,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
4,neil-lomax,Neil Lomax,ARI,1984,QB,69,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
4,rick-mcivor,Rick McIvor,ARI,1984,QB,69,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
4,bob-holly,Bob Holly,ATL,1984,QB,69,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
4,00-0000406,David Archer,ATL,1984,QB,69,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
4,mike-moroski,Mike Moroski,ATL,1984,QB,69,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
4,steve-bartkowski,Steve Bartkowski,ATL,1984,QB,69,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
4,joe-dufek,Joe Dufek,BUF,1984,QB,69,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
4,joe-ferguson,Joe Ferguson,BUF,1984,QB,69,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
4,matt-kofler,Matt Kofler,BUF,1984,QB,69,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
4,greg-landry,Greg Landry,CHI,1984,QB,69,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
4,00-0010997,Jim McMahon,CHI,1984,QB,69,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
4,rusty-lisch,Rusty Lisch,CHI,1984,QB,69,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
4,steve-fuller,Steve Fuller,CHI,1984,QB,69,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
4,00-0004937,Boomer Esiason,CIN,1984,QB,69,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
4,bryan-clark,Bryan Clark,CIN,1984,QB,69,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
4,ken-anderson,Ken Anderson,CIN,1984,QB,69,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
4,turk-schonert,Turk Schonert,CIN,1984,QB,69,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
4,paul-mcdonald,Paul McDonald,CLE,1984,QB,69,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
4,terry-nugent,Terry Nugent,CLE,1984,QB,69,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
4,tom-flick,Tom Flick,CLE,1984,QB,69,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
4,danny-white,Danny White,DAL,1984,QB,69,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
4,gary-hogeboom,Gary Hogeboom,DAL,1984,QB,69,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
4,00-0012748,Steve Pelluer,DAL,1984,QB,70,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
4,00-0009490,Gary Kubiak,DEN,1984,QB,70,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
4,00-0004884,John Elway,DEN,1984,QB,70,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
4,scott-stankavage,Scott Stankavage,DEN,1984,QB,70,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
4,eric-hipple,Eric Hipple,DET,1984,QB,70,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
4,gary-danielson,Gary Danielson,DET,1984,QB,70,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
4,john-witkowski,John Witkowski,DET,1984,QB,70,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
4,mike-machurek,Mike Machurek,DET,1984,QB,70,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
4,lynn-dickey,Lynn Dickey,GB,1984,QB,70,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
4,randy-wright,Randy Wright,GB,1984,QB,70,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
