season,team_code,team_name,wins,losses,ties,team_strength,rating_source,rating_confidence,roster_file,notes
1994,DEN,Denver Broncos,,,,70,generated,0.55,,nflverse import
1994,DET,Detroit Lions,,,,70,generated,0.55,,nflverse import
1994,GB,Green Bay Packers,,,,70,generated,0.55,,nflverse import
1994,IND,Indianapolis Colts,,,,70,generated,0.55,,nflverse import
1994,KC,Kansas City Chiefs,,,,70,generated,0.55,,nflverse import
1994,LAC,Los Angeles Chargers,,,,70,generated,0.55,,nflverse import
1994,LV,Las Vegas Raiders,,,,70,generated,0.55,,nflverse import
1994,MIA,Miami Dolphins,,,,70,generated,0.55,,nflverse import
1994,MIN,Minnesota Vikings,,,,70,generated,0.55,,nflverse import
1994,NE,New England Patriots,,,,70,generated,0.55,,nflverse import
1994,NO,New Orleans Saints,,,,70,generated,0.55,,nflverse import
1994,NYG,New York Giants,,,,70,generated,0.55,,nflverse import
1994,NYJ,New York Jets,,,,70,generated,0.55,,nflverse import
1994,PHI,Philadelphia Eagles,,,,70,generated,0.55,,nflverse import
1994,PIT,Pittsburgh Steelers,,,,70,generated,0.55,,nflverse import
1994,SEA,Seattle Seahawks,,,,70,generated,0.55,,nflverse import
1994,SF,San Francisco 49ers,,,,70,generated,0.55,,nflverse import
1994,LAR,Los Angeles Rams,,,,70,generated,0.55,,nflverse import
1994,TB,Tampa Bay Buccaneers,,,,70,generated,0.55,,nflverse import
1994,TEN,Tennessee Titans,,,,70,generated,0.55,,nflverse import
1994,WAS,Washington Commanders,,,,70,generated,0.55,,nflverse import
1995,ARI,Arizona Cardinals,,,,70,generated,0.55,,nflverse import
1995,ATL,Atlanta Falcons,,,,70,generated,0.55,,nflverse import
1995,BUF,Buffalo Bills,,,,70,generated,0.55,,nflverse import
1995,CAR,Carolina Panthers,,,,70,generated,0.55,,nflverse import
1995,CHI,Chicago Bears,,,,70,generated,0.55,,nflverse import
1995,CIN,Cincinnati Bengals,,,,70,generated,0.55,,nflverse import
1995,CLE,Cleveland Browns,,,,70,generated,0.55,,nflverse import
1995,DAL,Dallas Cowboys,,,,70,generated,0.55,,nflverse import
1995,DEN,Denver Broncos,,,,70,generated,0.55,,nflverse import
1995,DET,Detroit Lions,,,,70,generated,0.55,,nflverse import
1995,GB,Green Bay Packers,,,,70,generated,0.55,,nflverse import
1995,IND,Indianapolis Colts,,,,70,generated,0.55,,nflverse import
1995,JAX,Jacksonville Jaguars,,,,70,generated,0.55,,nflverse import
1995,KC,Kansas City Chiefs,,,,70,generated,0.55,,nflverse import
1995,LAC,Los Angeles Chargers,,,,70,generated,0.55,,nflverse import
1995,LV,Las Vegas Raiders,,,,70,generated,0.55,,nflverse import
1995,MIA,Miami Dolphins,,,,70,generated,0.55,,nflverse import
1995,MIN,Minnesota Vikings,,,,70,generated,0.55,,nflverse import
1995,NE,New England Patriots,,,,70,generated,0.55,,nflverse import
1995,NO,New Orleans Saints,,,,70,generated,0.55,,nflverse import
1995,NYG,New York Giants,,,,70,generated,0.55,,nflverse import
1995,NYJ,New York Jets,,,,70,generated,0.55,,nflverse import
1995,PHI,Philadelphia Eagles,,,,70,generated,0.55,,nflverse import
1995,PIT,Pittsburgh Steelers,,,,70,generated,0.55,,nflverse import
1995,SEA,Seattle Seahawks,,,,70,generated,0.55,,nflverse import
1995,SF,San Francisco 49ers,,,,70,generated,0.55,,nflverse import
1995,LAR,Los Angeles Rams,,,,70,generated,0.55,,nflverse import
1995,TB,Tampa Bay Buccaneers,,,,70,generated,0.55,,nflverse import
1995,TEN,Tennessee Titans,,,,70,generated,0.55,,nflverse import
1995,WAS,Washington Commanders,,,,70,generated,0.55,,nflverse import
1996,ARI,Arizona Cardinals,,,,70,generated,0.55,,nflverse import
1996,ATL,Atlanta Falcons,,,,70,generated,0.55,,nflverse import
1996,BAL,Baltimore Ravens,,,,70,generated,0.55,,nflverse import
1996,BUF,Buffalo Bills,,,,70,generated,0.55,,nflverse import
1996,CAR,Carolina Panthers,,,,70,generated,0.55,,nflverse import
1996,CHI,Chicago Bears,,,,70,generated,0.55,,nflverse import
1996,CIN,Cincinnati Bengals,,,,70,generated,0.55,,nflverse import
1996,DAL,Dallas Cowboys,,,,70,generated,0.55,,nflverse import
1996,DEN,Denver Broncos,,,,70,generated,0.55,,nflverse import
1996,DET,Detroit Lions,,,,70,generated,0.55,,nflverse import
1996,GB,Green Bay Packers,13,3,0,95,generated,0.7,,Favre MVP / Super Bowl XXXI. Partial sample roster.
1996,IND,Indianapolis Colts,,,,70,generated,0.55,,nflverse import
1996,JAX,Jacksonville Jaguars,,,,70,generated,0.55,,nflverse import
1996,KC,Kansas City Chiefs,,,,70,generated,0.55,,nflverse import
1996,LAC,Los Angeles Chargers,,,,70,generated,0.55,,nflverse import
1996,LV,Las Vegas Raiders,,,,70,generated,0.55,,nflverse import
1996,MIA,Miami Dolphins,,,,70,generated,0.55,,nflverse import
1996,MIN,Minnesota Vikings,,,,70,generated,0.55,,nflverse import
1996,NE,New England Patriots,,,,70,generated,0.55,,nflverse import
1996,NO,New Orleans Saints,,,,70,generated,0.55,,nflverse import
1996,NYG,New York Giants,,,,70,generated,0.55,,nflverse import
1996,NYJ,New York Jets,,,,70,generated,0.55,,nflverse import
1996,PHI,Philadelphia Eagles,,,,70,generated,0.55,,nflverse import
1996,PIT,Pittsburgh Steelers,,,,70,generated,0.55,,nflverse import
1996,SEA,Seattle Seahawks,,,,70,generated,0.55,,nflverse import
1996,SF,San Francisco 49ers,,,,70,generated,0.55,,nflverse import
1996,LAR,Los Angeles Rams,,,,70,generated,0.55,,nflverse import
1996,TB,Tampa Bay Buccaneers,,,,70,generated,0.55,,nflverse import
1996,TEN,Tennessee Titans,,,,70,generated,0.55,,nflverse import
1996,WAS,Washington Commanders,,,,70,generated,0.55,,nflverse import
1997,ARI,Arizona Cardinals,,,,70,generated,0.55,,nflverse import
1997,ATL,Atlanta Falcons,,,,70,generated,0.55,,nflverse import
1997,BAL,Baltimore Ravens,,,,70,generated,0.55,,nflverse import
1997,BUF,Buffalo Bills,,,,70,generated,0.55,,nflverse import
1997,CAR,Carolina Panthers,,,,70,generated,0.55,,nflverse import
1997,CHI,Chicago Bears,,,,70,generated,0.55,,nflverse import
1997,CIN,Cincinnati Bengals,,,,70,generated,0.55,,nflverse import
1997,DAL,Dallas Cowboys,,,,70,generated,0.55,,nflverse import
1997,DEN,Denver Broncos,,,,70,generated,0.55,,nflverse import
1997,DET,Detroit Lions,,,,70,generated,0.55,,nflverse import
1997,GB,Green Bay Packers,,,,70,generated,0.55,,nflverse import
1997,IND,Indianapolis Colts,,,,70,generated,0.55,,nflverse import
1997,JAX,Jacksonville Jaguars,,,,70,generated,0.55,,nflverse import
1997,KC,Kansas City Chiefs,,,,70,generated,0.55,,nflverse import
1997,LAC,Los Angeles Chargers,,,,70,generated,0.55,,nflverse import
1997,LV,Las Vegas Raiders,,,,70,generated,0.55,,nflverse import
1997,MIA,Miami Dolphins,,,,70,generated,0.55,,nflverse import
1997,MIN,Minnesota Vikings,,,,70,generated,0.55,,nflverse import
1997,NE,New England Patriots,,,,70,generated,0.55,,nflverse import
1997,NO,New Orleans Saints,,,,70,generated,0.55,,nflverse import
1997,NYG,New York Giants,,,,70,generated,0.55,,nflverse import
1997,NYJ,New York Jets,,,,70,generated,0.55,,nflverse import
1997,PHI,Philadelphia Eagles,,,,70,generated,0.55,,nflverse import
1997,PIT,Pittsburgh Steelers,,,,70,generated,0.55,,nflverse import
1997,SEA,Seattle Seahawks,,,,70,generated,0.55,,nflverse import
1997,SF,San Francisco 49ers,,,,70,generated,0.55,,nflverse import
1997,LAR,Los Angeles Rams,,,,70,generated,0.55,,nflverse import
1997,TB,Tampa Bay Buccaneers,,,,70,generated,0.55,,nflverse import
1997,TEN,Tennessee Titans,,,,70,generated,0.55,,nflverse import
1997,WAS,Washington Commanders,,,,70,generated,0.55,,nflverse import
1998,ARI,Arizona Cardinals,,,,70,generated,0.55,,nflverse import
1998,ATL,Atlanta Falcons,,,,70,generated,0.55,,nflverse import
1998,BAL,Baltimore Ravens,,,,70,generated,0.55,,nflverse import
1998,BUF,Buffalo Bills,,,,70,generated,0.55,,nflverse import
1998,CAR,Carolina Panthers,,,,70,generated,0.55,,nflverse import
1998,CHI,Chicago Bears,,,,70,generated,0.55,,nflverse import
1998,CIN,Cincinnati Bengals,,,,70,generated,0.55,,nflverse import
1998,DAL,Dallas Cowboys,,,,70,generated,0.55,,nflverse import
1998,DEN,Denver Broncos,,,,70,generated,0.55,,nflverse import
1998,DET,Detroit Lions,,,,70,generated,0.55,,nflverse import
1998,GB,Green Bay Packers,,,,70,generated,0.55,,nflverse import
1998,IND,Indianapolis Colts,,,,70,generated,0.55,,nflverse import
1998,JAX,Jacksonville Jaguars,,,,70,generated,0.55,,nflverse import
1998,KC,Kansas City Chiefs,,,,70,generated,0.55,,nflverse import
1998,LAC,Los Angeles Chargers,,,,70,generated,0.55,,nflverse import
1998,LV,Las Vegas Raiders,,,,70,generated,0.55,,nflverse import
1998,MIA,Miami Dolphins,,,,70,generated,0.55,,nflverse import
1998,MIN,Minnesota Vikings,,,,70,generated,0.55,,nflverse import
1998,NE,New England Patriots,,,,70,generated,0.55,,nflverse import
1998,NO,New Orleans Saints,,,,70,generated,0.55,,nflverse import
1998,NYG,New York Giants,,,,70,generated,0.55,,nflverse import
1998,NYJ,New York Jets,,,,70,generated,0.55,,nflverse import
1998,PHI,Philadelphia Eagles,,,,70,generated,0.55,,nflverse import
1998,PIT,Pittsburgh Steelers,,,,70,generated,0.55,,nflverse import
1998,SEA,Seattle Seahawks,,,,70,generated,0.55,,nflverse import
1998,SF,San Francisco 49ers,,,,70,generated,0.55,,nflverse import
1998,LAR,Los Angeles Rams,,,,70,generated,0.55,,nflverse import
1998,TB,Tampa Bay Buccaneers,,,,70,generated,0.55,,nflverse import
1998,TEN,Tennessee Titans,,,,70,generated,0.55,,nflverse import
1998,WAS,Washington Commanders,,,,70,generated,0.55,,nflverse import
1999,ARI,Arizona Cardinals,6,10,0,69,generated,0.55,,nflverse import
1999,ATL,Atlanta Falcons,5,11,0,68,generated,0.55,,nflverse import
1999,BAL,Baltimore Ravens,8,8,0,76,generated,0.55,,nflverse import
1999,BUF,Buffalo Bills,11,5,0,84,generated,0.55,,nflverse import
1999,CAR,Carolina Panthers,8,8,0,74,generated,0.55,,nflverse import
1999,CHI,Chicago Bears,6,10,0,69,generated,0.55,,nflverse import
1999,CIN,Cincinnati Bengals,4,12,0,64,generated,0.55,,nflverse import
1999,CLE,Cleveland Browns,2,14,0,58,generated,0.55,,nflverse import
1999,DAL,Dallas Cowboys,8,8,0,76,generated,0.55,,nflverse import
1999,DEN,Denver Broncos,6,10,0,72,generated,0.55,,nflverse import
1999,DET,Detroit Lions,8,8,0,75,generated,0.55,,nflverse import
1999,GB,Green Bay Packers,8,8,0,75,generated,0.55,,nflverse import
1999,IND,Indianapolis Colts,13,3,0,88,generated,0.55,,nflverse import
1999,JAX,Jacksonville Jaguars,14,2,0,92,generated,0.55,,nflverse import
1999,KC,Kansas City Chiefs,9,7,0,77,generated,0.55,,nflverse import
1999,LAC,San Diego Chargers,8,8,0,71,generated,0.55,,nflverse import
1999,LV,Oakland Raiders,8,8,0,73,generated,0.55,,nflverse import
1999,MIA,Miami Dolphins,9,7,0,78,generated,0.55,,nflverse import
1999,MIN,Minnesota Vikings,10,6,0,81,generated,0.55,,nflverse import
1999,NE,New England Patriots,8,8,0,74,generated,0.55,,nflverse import
1999,NO,New Orleans Saints,3,13,0,62,generated,0.55,,nflverse import
1999,NYG,New York Giants,7,9,0,71,generated,0.55,,nflverse import
1999,NYJ,New York Jets,8,8,0,74,generated,0.55,,nflverse import
1999,PHI,Philadelphia Eagles,5,11,0,68,generated,0.55,,nflverse import
1999,PIT,Pittsburgh Steelers,6,10,0,70,generated,0.55,,nflverse import
1999,SEA,Seattle Seahawks,9,7,0,78,generated,0.55,,nflverse import
1999,SF,San Francisco 49ers,4,12,0,66,generated,0.55,,nflverse import
1999,LAR,St. Louis Rams,13,3,0,94,generated,0.6,,The Greatest Show on Turf. Migrated from legacy demo data.
1999,TB,Tampa Bay Buccaneers,11,5,0,86,generated,0.55,,nflverse import
1999,TEN,Tennessee Titans,13,3,0,90,generated,0.55,,nflverse import
1999,WAS,Washington Redskins,10,6,0,82,generated,0.55,,nflverse import
2000,ARI,Arizona Cardinals,,,,70,generated,0.55,,nflverse import
2000,ATL,Atlanta Falcons,,,,70,generated,0.55,,nflverse import
2000,BAL,Baltimore Ravens,12,4,0,93,generated,0.6,,Record-setting defense. Migrated from legacy demo data.
2000,BUF,Buffalo Bills,,,,70,generated,0.55,,nflverse import
2000,CAR,Carolina Panthers,,,,70,generated,0.55,,nflverse import
2000,CHI,Chicago Bears,,,,70,generated,0.55,,nflverse import
2000,CIN,Cincinnati Bengals,,,,70,generated,0.55,,nflverse import
2000,CLE,Cleveland Browns,,,,70,generated,0.55,,nflverse import
2000,DAL,Dallas Cowboys,,,,70,generated,0.55,,nflverse import
2000,DEN,Denver Broncos,,,,70,generated,0.55,,nflverse import
2000,DET,Detroit Lions,,,,70,generated,0.55,,nflverse import
2000,GB,Green Bay Packers,,,,70,generated,0.55,,nflverse import
2000,IND,Indianapolis Colts,,,,70,generated,0.55,,nflverse import
2000,JAX,Jacksonville Jaguars,,,,70,generated,0.55,,nflverse import
2000,KC,Kansas City Chiefs,,,,70,generated,0.55,,nflverse import
2000,LAC,Los Angeles Chargers,,,,70,generated,0.55,,nflverse import
2000,LV,Las Vegas Raiders,,,,70,generated,0.55,,nflverse import
2000,MIA,Miami Dolphins,,,,70,generated,0.55,,nflverse import
2000,MIN,Minnesota Vikings,,,,70,generated,0.55,,nflverse import
2000,NE,New England Patriots,,,,70,generated,0.55,,nflverse import
2000,NO,New Orleans Saints,,,,70,generated,0.55,,nflverse import
2000,NYG,New York Giants,,,,70,generated,0.55,,nflverse import
2000,NYJ,New York Jets,,,,70,generated,0.55,,nflverse import
2000,PHI,Philadelphia Eagles,,,,70,generated,0.55,,nflverse import
2000,PIT,Pittsburgh Steelers,,,,70,generated,0.55,,nflverse import
2000,SEA,Seattle Seahawks,,,,70,generated,0.55,,nflverse import
2000,SF,San Francisco 49ers,,,,70,generated,0.55,,nflverse import
2000,LAR,Los Angeles Rams,,,,70,generated,0.55,,nflverse import
2000,TB,Tampa Bay Buccaneers,,,,70,generated,0.55,,nflverse import
2000,TEN,Tennessee Titans,,,,70,generated,0.55,,nflverse import
2000,WAS,Washington Commanders,,,,70,generated,0.55,,nflverse import
2001,ARI,Arizona Cardinals,,,,70,generated,0.55,,nflverse import
2001,ATL,Atlanta Falcons,,,,70,generated,0.55,,nflverse import
2001,BAL,Baltimore Ravens,,,,70,generated,0.55,,nflverse import
2001,BUF,Buffalo Bills,,,,70,generated,0.55,,nflverse import
2001,CAR,Carolina Panthers,,,,70,generated,0.55,,nflverse import
2001,CHI,Chicago Bears,,,,70,generated,0.55,,nflverse import
2001,CIN,Cincinnati Bengals,,,,70,generated,0.55,,nflverse import
2001,CLE,Cleveland Browns,,,,70,generated,0.55,,nflverse import
2001,DAL,Dallas Cowboys,,,,70,generated,0.55,,nflverse import
2001,DEN,Denver Broncos,,,,70,generated,0.55,,nflverse import
2001,DET,Detroit Lions,,,,70,generated,0.55,,nflverse import
2001,GB,Green Bay Packers,,,,70,generated,0.55,,nflverse import
2001,IND,Indianapolis Colts,,,,70,generated,0.55,,nflverse import
2001,JAX,Jacksonville Jaguars,,,,70,generated,0.55,,nflverse import
2001,KC,Kansas City Chiefs,,,,70,generated,0.55,,nflverse import
2001,LAC,Los Angeles Chargers,,,,70,generated,0.55,,nflverse import
2001,LV,Las Vegas Raiders,,,,70,generated,0.55,,nflverse import
2001,MIA,Miami Dolphins,,,,70,generated,0.55,,nflverse import
2001,MIN,Minnesota Vikings,,,,70,generated,0.55,,nflverse import
2001,NE,New England Patriots,,,,70,generated,0.55,,nflverse import
2001,NO,New Orleans Saints,,,,70,generated,0.55,,nflverse import
2001,NYG,New York Giants,,,,70,generated,0.55,,nflverse import
2001,NYJ,New York Jets,,,,70,generated,0.55,,nflverse import
2001,PHI,Philadelphia Eagles,,,,70,generated,0.55,,nflverse import
2001,PIT,Pittsburgh Steelers,,,,70,generated,0.55,,nflverse import
2001,SEA,Seattle Seahawks,,,,70,generated,0.55,,nflverse import
2001,SF,San Francisco 49ers,,,,70,generated,0.55,,nflverse import
2001,LAR,Los Angeles Rams,,,,70,generated,0.55,,nflverse import
2001,TB,Tampa Bay Buccaneers,,,,70,generated,0.55,,nflverse import
2001,TEN,Tennessee Titans,,,,70,generated,0.55,,nflverse import
2001,WAS,Washington Commanders,,,,70,generated,0.55,,nflverse import
2002,ARI,Arizona Cardinals,,,,70,generated,0.55,,nflverse import
2002,ATL,Atlanta Falcons,,,,70,generated,0.55,,nflverse import
2002,BAL,Baltimore Ravens,,,,70,generated,0.55,,nflverse import
2002,BUF,Buffalo Bills,,,,70,generated,0.55,,nflverse import
2002,CAR,Carolina Panthers,,,,70,generated,0.55,,nflverse import
2002,CHI,Chicago Bears,,,,70,generated,0.55,,nflverse import
2002,CIN,Cincinnati Bengals,,,,70,generated,0.55,,nflverse import
2002,CLE,Cleveland Browns,,,,70,generated,0.55,,nflverse import
2002,DAL,Dallas Cowboys,,,,70,generated,0.55,,nflverse import
2002,DEN,Denver Broncos,,,,70,generated,0.55,,nflverse import
2002,DET,Detroit Lions,,,,70,generated,0.55,,nflverse import
2002,GB,Green Bay Packers,,,,70,generated,0.55,,nflverse import
2002,HOU,Houston Texans,,,,70,generated,0.55,,nflverse import
2002,IND,Indianapolis Colts,,,,70,generated,0.55,,nflverse import
2002,JAX,Jacksonville Jaguars,,,,70,generated,0.55,,nflverse import
2002,KC,Kansas City Chiefs,,,,70,generated,0.55,,nflverse import
2002,LAC,Los Angeles Chargers,,,,70,generated,0.55,,nflverse import
2002,LV,Las Vegas Raiders,,,,70,generated,0.55,,nflverse import
2002,MIA,Miami Dolphins,,,,70,generated,0.55,,nflverse import
2002,MIN,Minnesota Vikings,,,,70,generated,0.55,,nflverse import
2002,NE,New England Patriots,,,,70,generated,0.55,,nflverse import
2002,NO,New Orleans Saints,,,,70,generated,0.55,,nflverse import
2002,NYG,New York Giants,,,,70,generated,0.55,,nflverse import
2002,NYJ,New York Jets,,,,70,generated,0.55,,nflverse import
2002,PHI,Philadelphia Eagles,,,,70,generated,0.55,,nflverse import
2002,PIT,Pittsburgh Steelers,,,,70,generated,0.55,,nflverse import
2002,SEA,Seattle Seahawks,,,,70,generated,0.55,,nflverse import
2002,SF,San Francisco 49ers,,,,70,generated,0.55,,nflverse import
2002,LAR,Los Angeles Rams,,,,70,generated,0.55,,nflverse import
2002,TB,Tampa Bay Buccaneers,,,,70,generated,0.55,,nflverse import
2002,TEN,Tennessee Titans,,,,70,generated,0.55,,nflverse import
2002,WAS,Washington Commanders,,,,70,generated,0.55,,nflverse import
2003,ARI,Arizona Cardinals,,,,70,generated,0.55,,nflverse import
2003,ATL,Atlanta Falcons,,,,70,generated,0.55,,nflverse import
2003,BAL,Baltimore Ravens,,,,70,generated,0.55,,nflverse import
2003,BUF,Buffalo Bills,,,,70,generated,0.55,,nflverse import
2003,CAR,Carolina Panthers,,,,70,generated,0.55,,nflverse import
2003,CHI,Chicago Bears,,,,70,generated,0.55,,nflverse import
2003,CIN,Cincinnati Bengals,,,,70,generated,0.55,,nflverse import
2003,CLE,Cleveland Browns,,,,70,generated,0.55,,nflverse import
2003,DAL,Dallas Cowboys,,,,70,generated,0.55,,nflverse import
2003,DEN,Denver Broncos,,,,70,generated,0.55,,nflverse import
2003,DET,Detroit Lions,,,,70,generated,0.55,,nflverse import
2003,GB,Green Bay Packers,,,,70,generated,0.55,,nflverse import
2003,HOU,Houston Texans,,,,70,generated,0.55,,nflverse import
2003,IND,Indianapolis Colts,,,,70,generated,0.55,,nflverse import
2003,JAX,Jacksonville Jaguars,,,,70,generated,0.55,,nflverse import
2003,KC,Kansas City Chiefs,,,,70,generated,0.55,,nflverse import
2003,LAC,Los Angeles Chargers,,,,70,generated,0.55,,nflverse import
2003,LV,Las Vegas Raiders,,,,70,generated,0.55,,nflverse import
2003,MIA,Miami Dolphins,,,,70,generated,0.55,,nflverse import
2003,MIN,Minnesota Vikings,,,,70,generated,0.55,,nflverse import
2003,NE,New England Patriots,,,,70,generated,0.55,,nflverse import
2003,NO,New Orleans Saints,,,,70,generated,0.55,,nflverse import
2003,NYG,New York Giants,,,,70,generated,0.55,,nflverse import
2003,NYJ,New York Jets,,,,70,generated,0.55,,nflverse import
2003,PHI,Philadelphia Eagles,,,,70,generated,0.55,,nflverse import
2003,PIT,Pittsburgh Steelers,,,,70,generated,0.55,,nflverse import
2003,SEA,Seattle Seahawks,,,,70,generated,0.55,,nflverse import
2003,SF,San Francisco 49ers,,,,70,generated,0.55,,nflverse import
2003,LAR,Los Angeles Rams,,,,70,generated,0.55,,nflverse import
2003,TB,Tampa Bay Buccaneers,,,,70,generated,0.55,,nflverse import
2003,TEN,Tennessee Titans,,,,70,generated,0.55,,nflverse import
2003,WAS,Washington Commanders,,,,70,generated,0.55,,nflverse import
2004,ARI,Arizona Cardinals,,,,70,generated,0.55,,nflverse import
2004,ATL,Atlanta Falcons,,,,70,generated,0.55,,nflverse import
2004,BAL,Baltimore Ravens,,,,70,generated,0.55,,nflverse import
2004,BUF,Buffalo Bills,,,,70,generated,0.55,,nflverse import
2004,CAR,Carolina Panthers,,,,70,generated,0.55,,nflverse import
2004,CHI,Chicago Bears,,,,70,generated,0.55,,nflverse import
2004,CIN,Cincinnati Bengals,,,,70,generated,0.55,,nflverse import
2004,CLE,Cleveland Browns,,,,70,generated,0.55,,nflverse import
2004,DAL,Dallas Cowboys,,,,70,generated,0.55,,nflverse import
2004,DEN,Denver Broncos,,,,70,generated,0.55,,nflverse import
2004,DET,Detroit Lions,,,,70,generated,0.55,,nflverse import
2004,GB,Green Bay Packers,,,,70,generated,0.55,,nflverse import
2004,HOU,Houston Texans,,,,70,generated,0.55,,nflverse import
2004,IND,Indianapolis Colts,,,,70,generated,0.55,,nflverse import
2004,JAX,Jacksonville Jaguars,,,,70,generated,0.55,,nflverse import
2004,KC,Kansas City Chiefs,,,,70,generated,0.55,,nflverse import
2004,LAC,Los Angeles Chargers,,,,70,generated,0.55,,nflverse import
2004,LV,Las Vegas Raiders,,,,70,generated,0.55,,nflverse import
2004,MIA,Miami Dolphins,,,,70,generated,0.55,,nflverse import
2004,MIN,Minnesota Vikings,,,,70,generated,0.55,,nflverse import
2004,NE,New England Patriots,,,,70,generated,0.55,,nflverse import
2004,NO,New Orleans Saints,,,,70,generated,0.55,,nflverse import
2004,NYG,New York Giants,,,,70,generated,0.55,,nflverse import
2004,NYJ,New York Jets,,,,70,generated,0.55,,nflverse import
2004,PHI,Philadelphia Eagles,,,,70,generated,0.55,,nflverse import
2004,PIT,Pittsburgh Steelers,,,,70,generated,0.55,,nflverse import
2004,SEA,Seattle Seahawks,,,,70,generated,0.55,,nflverse import
2004,SF,San Francisco 49ers,,,,70,generated,0.55,,nflverse import
2004,LAR,Los Angeles Rams,,,,70,generated,0.55,,nflverse import
2004,TB,Tampa Bay Buccaneers,,,,70,generated,0.55,,nflverse import
2004,TEN,Tennessee Titans,,,,70,generated,0.55,,nflverse import
2004,WAS,Washington Commanders,,,,70,generated,0.55,,nflverse import
2005,ARI,Arizona Cardinals,,,,70,generated,0.55,,nflverse import
2005,ATL,Atlanta Falcons,,,,70,generated,0.55,,nflverse import
2005,BAL,Baltimore Ravens,,,,70,generated,0.55,,nflverse import
2005,BUF,Buffalo Bills,,,,70,generated,0.55,,nflverse import
2005,CAR,Carolina Panthers,,,,70,generated,0.55,,nflverse import
2005,CHI,Chicago Bears,,,,70,generated,0.55,,nflverse import
2005,CIN,Cincinnati Bengals,,,,70,generated,0.55,,nflverse import
2005,CLE,Cleveland Browns,,,,70,generated,0.55,,nflverse import
2005,DAL,Dallas Cowboys,,,,70,generated,0.55,,nflverse import
2005,DEN,Denver Broncos,,,,70,generated,0.55,,nflverse import
2005,DET,Detroit Lions,,,,70,generated,0.55,,nflverse import
2005,GB,Green Bay Packers,,,,70,generated,0.55,,nflverse import
2005,HOU,Houston Texans,,,,70,generated,0.55,,nflverse import
2005,IND,Indianapolis Colts,,,,70,generated,0.55,,nflverse import
2005,JAX,Jacksonville Jaguars,,,,70,generated,0.55,,nflverse import
2005,KC,Kansas City Chiefs,,,,70,generated,0.55,,nflverse import
2005,LAC,Los Angeles Chargers,,,,70,generated,0.55,,nflverse import
2005,LV,Las Vegas Raiders,,,,70,generated,0.55,,nflverse import
2005,MIA,Miami Dolphins,,,,70,generated,0.55,,nflverse import
2005,MIN,Minnesota Vikings,,,,70,generated,0.55,,nflverse import
2005,NE,New England Patriots,,,,70,generated,0.55,,nflverse import
2005,NO,New Orleans Saints,,,,70,generated,0.55,,nflverse import
2005,NYG,New York Giants,,,,70,generated,0.55,,nflverse import
2005,NYJ,New York Jets,,,,70,generated,0.55,,nflverse import
2005,PHI,Philadelphia Eagles,,,,70,generated,0.55,,nflverse import
2005,PIT,Pittsburgh Steelers,,,,70,generated,0.55,,nflverse import
2005,SEA,Seattle Seahawks,,,,70,generated,0.55,,nflverse import
2005,SF,San Francisco 49ers,,,,70,generated,0.55,,nflverse import
2005,LAR,Los Angeles Rams,,,,70,generated,0.55,,nflverse import
2005,TB,Tampa Bay Buccaneers,,,,70,generated,0.55,,nflverse import
2005,TEN,Tennessee Titans,,,,70,generated,0.55,,nflverse import
2005,WAS,Washington Commanders,,,,70,generated,0.55,,nflverse import
2006,ARI,Arizona Cardinals,,,,70,generated,0.55,,nflverse import
2006,ATL,Atlanta Falcons,,,,70,generated,0.55,,nflverse import
2006,BAL,Baltimore Ravens,,,,70,generated,0.55,,nflverse import
2006,BUF,Buffalo Bills,,,,70,generated,0.55,,nflverse import
2006,CAR,Carolina Panthers,,,,70,generated,0.55,,nflverse import
2006,CHI,Chicago Bears,,,,70,generated,0.55,,nflverse import
2006,CIN,Cincinnati Bengals,,,,70,generated,0.55,,nflverse import
2006,CLE,Cleveland Browns,,,,70,generated,0.55,,nflverse import
2006,DAL,Dallas Cowboys,,,,70,generated,0.55,,nflverse import
2006,DEN,Denver Broncos,,,,70,generated,0.55,,nflverse import
2006,DET,Detroit Lions,,,,70,generated,0.55,,nflverse import
2006,GB,Green Bay Packers,,,,70,generated,0.55,,nflverse import
2006,HOU,Houston Texans,,,,70,generated,0.55,,nflverse import
2006,IND,Indianapolis Colts,,,,70,generated,0.55,,nflverse import
2006,JAX,Jacksonville Jaguars,,,,70,generated,0.55,,nflverse import
2006,KC,Kansas City Chiefs,,,,70,generated,0.55,,nflverse import
2006,LAC,Los Angeles Chargers,,,,70,generated,0.55,,nflverse import
2006,LV,Las Vegas Raiders,,,,70,generated,0.55,,nflverse import
2006,MIA,Miami Dolphins,,,,70,generated,0.55,,nflverse import
2006,MIN,Minnesota Vikings,,,,70,generated,0.55,,nflverse import
2006,NE,New England Patriots,,,,70,generated,0.55,,nflverse import
2006,NO,New Orleans Saints,,,,70,generated,0.55,,nflverse import
2006,NYG,New York Giants,,,,70,generated,0.55,,nflverse import
2006,NYJ,New York Jets,,,,70,generated,0.55,,nflverse import
2006,PHI,Philadelphia Eagles,,,,70,generated,0.55,,nflverse import
2006,PIT,Pittsburgh Steelers,,,,70,generated,0.55,,nflverse import
2006,SEA,Seattle Seahawks,,,,70,generated,0.55,,nflverse import
2006,SF,San Francisco 49ers,,,,70,generated,0.55,,nflverse import
2006,LAR,Los Angeles Rams,,,,70,generated,0.55,,nflverse import
